ATD,SOBT,DEPAP,ARRAP,SECTOR_INFO,DepSector,ArrSector,TimeDelay
2.02E+11,2.02E+11,ZWWW,ZSNJ,"ZWWWAP,ZWWWAP,ZWWWAR04,ZWWWAR04,ZWWWAR07,ZWWWAR01,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR07,ZLLLAR07,ZLLLAR07,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR08,ZLLLAR08,ZLLLAR08,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR07,ZLXYAR07,ZBAAAR31,ZBAAAR31,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZSOFAR04,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSNJAP,ZSNJAP,",157,136,615
2.02E+11,2.02E+11,ZGGG,ZBYN,"ZGGGAP,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR33,ZGGGAR33,ZGGGAR33,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,UNKNOWNAR,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZGGGAR16,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR26,ZHCCAR05,ZBAAAR26,ZBAAAR26,ZBAAAR11,ZBAAAR34,ZBAAAR34,ZBAAAR34,ZBYNAP,",62,8,570
2.02E+11,2.02E+11,ZGSZ,ZSYT,"ZGJDAP,ZGJDAP,ZGJDAP,ZGGGAP,ZGGGAR05,ZGGGAR05,ZGGGAR01,ZGGGAR38,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR18,ZSSSAR18,ZSSSAR28,ZSSSAR08,ZSSSAR08,ZSSSAR08,ZSSSAR33,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR07,ZSSSAR07,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR03,ZSQDAR03,ZSQDAP,ZSQDAR09,ZSQDAR09,ZSYTAP,",62,97,610
2.02E+11,2.02E+11,ZULZ,ZPPP,"ZUUUAR02,ZUUUAR17,ZUUUAR17,ZUGYAR02,ZUUUAR22,ZUUUAR22,ZPPPAR01,ZPPPAR01,ZPPPAP,ZPPPAP,",33,78,910
2.02E+11,2.02E+11,ZWAL,ZWWW,"ZWWWAR06,ZWWWAR06,ZWWWAR06,ZWWWAR03,ZWWWAR03,ZWWWAR03,ZWWWAP,ZWWWAP,ZWWWAP,ZWWWAP,",155,157,1160
2.02E+11,2.02E+11,ZUNZ,ZUUU,"UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,ZUUUAR03,ZUUUAR03,ZUUUAR03,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAP,",29,34,710
2.02E+11,2.02E+11,ZHHH,ZUMY,"ZHHHAP,ZHHHAR05,ZHHHAR02,ZHHHAR02,ZHHHAR02,ZHHHAR03,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR28,ZUUUAR19,ZUUUAR19,ZUUUAR19,ZUUUAR19,ZUUUAR19,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR15,ZUUUAR15,ZUUUAR16,ZUUUAP,",61,30,1025
,2.02E+11,ZBAA,ZSQD,"ZBAAAP,ZBAAAR20,ZBAAAR20,ZBAAAR20,ZBAAAR21,ZBAAAR21,ZYTLAR04,ZYTLAR04,ZSQDAR09,ZSQDAR09,ZSQDAP,ZSQDAP,",2,99,1400
2.02E+11,2.02E+11,ZPPP,ZBAD,"ZPPPAP,ZPPPAR01,ZPPPAR01,ZPPPAR01,ZUUUAR18,ZUUUAR18,ZUUUAR18,ZUUUAR08,ZUUUAR08,ZUUUAR08,ZUUUAR11,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZLXYAR08,ZLXYAR08,ZLXYAR08,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR06,ZLXYAR06,ZLXYAR06,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR09,ZBAAAR10,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAP,ZBAAAP,",78,16,480
2.02E+11,2.02E+11,ZUUU,ZULS,"ZUUUAP,ZUUUAR12,ZUUUAR12,ZUUUAR12,ZUUUAR03,ZUUUAR03,ZUUUAR03,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,UNKNOWNAR,ZULSAP,",34,29,710
2.02E+11,2.02E+11,ZYHB,ZSPD,"ZYHBAPP,ZYHBAR02,ZYHBAR02,ZYHBAR02,ZYHBAR02,ZYTLAR09,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTXAR12,ZYTLAR07,ZYTLAR07,ZYTLAR07,ZYTLAR03,ZSQDAR04,ZSQDAR04,ZSQDAR01,ZSQDAR01,ZSQDAR08,ZSSSAR07,ZSSSAR07,ZSSSAR07,ZSSSAR07,ZSSSAR07,ZSSSAR07,ZSSSAP,ZSSSAP,",144,110,445
2.02E+11,2.02E+11,ZLIC,ZBSJ,"ZLICAP,ZLICAP,ZLICAP,ZLLLAR02,ZLLLAR02,ZLLLAR02,ZLXYAR09,ZLXYAR09,ZLXYAR09,ZLXYAR09,ZBAAAR35,ZBAAAR35,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBAAAR33,ZBSJAP,",83,11,820
2.02E+11,2.02E+11,ZGSZ,ZBAD,"ZGJDAP,ZGGGAP,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR33,ZGGGAR33,ZGGGAR33,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,UNKNOWNAR,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR13,ZBAAAR13,ZBAAAR14,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAP,ZBAAAP,",62,16,1300
2.02E+11,2.02E+11,ZPPP,ZBYN,"ZPPPAP,ZPPPAR01,ZPPPAR01,ZPPPAR01,ZUUUAR18,ZUUUAR18,ZUUUAR18,ZUUUAR08,ZUUUAR08,ZUUUAR08,ZUUUAR11,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZLXYAR08,ZLXYAR08,ZLXYAR08,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR06,ZLXYAR01,ZLXYAR01,ZBAAAR35,ZBAAAR35,ZBYNAP,ZBYNAP,ZBYNAP,",78,8,1095
,2.02E+11,ZHHH,ZHSY,"ZHHHAP,ZHHHAP,ZHHHAP,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHHHAR03,ZHHHAR03,",61,56,1335
2.02E+11,2.02E+11,ZBAA,ZGKL,"ZBAAAP,ZBAAAP,ZBAAAR06,ZBAAAR06,ZBAAAR06,ZBAAAR10,ZBAAAR10,ZBAAAR10,ZBAAAR11,ZBAAAR11,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZBAAAR29,ZBAAAR31,ZBAAAR31,ZGGGAR16,ZGGGAR16,ZGGGAR31,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGKLAP,ZGKLAP,",2,53,415
2.02E+11,2.02E+11,ZJHK,ZSPD,"ZJHKAP,ZGZJAP,ZGNNAR12,ZGNNAR12,ZGNNAR12,ZGNNAR12,ZGNNAR12,ZGGGAR04,UNKNOWNAR,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR01,ZGGGAR38,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR18,ZSSSAR18,ZSSSAR18,ZSSSAR02,ZSSSAR02,ZSSSAR32,ZSSSAP,ZSSSAP,",101,110,1160
2.02E+11,2.02E+11,ZSWZ,ZUCK,"ZSWZAP,ZSWZAP,ZSSSAR19,ZSCNAR05,ZSCNAR05,ZSCNAR04,ZSCNAR01,ZSCNAR01,ZSCNAR01,ZSCNAR03,ZSCNAR03,ZSCNAR03,ZSCNAR03,UNKNOWNAR,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR02,ZGHAAR01,ZGHAAR01,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZGGGAR19,ZUUUAR13,ZUUUAR13,ZUUUAR19,ZUUUAR19,ZUUUAR19,ZUCKAP,",121,33,1100
,2.02E+11,ZBMZ,ZYTX,"ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYHBAR04,ZYTXAR05,ZYTXAR05,ZYTXAR10,ZYTXAR10,ZYTXAR10,ZYTXAR02,ZYTXAP,",75,148,1260
2.02E+11,2.02E+11,ZPJH,ZHCC,"ZPJHAP,ZPPPAR04,ZPPPAR04,ZPPPAR02,ZPPPAR01,ZPPPAR01,ZPPPAR01,ZUUUAR18,ZUUUAR18,ZUUUAR18,ZUUUAR08,ZUUUAR08,ZUUUAR08,ZUUUAR11,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZLXYAR08,ZLXYAR08,ZLXYAR08,ZLXYAR05,ZLXYAR02,ZLXYAR02,ZLXYAR02,ZLXYAR11,ZLXYAR11,ZHCCAP,ZHCCAP,",80,22,1305
2.02E+11,2.02E+11,ZSNJ,ZLLL,"ZSNJAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAP,ZSOFAR04,ZSOFAR04,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR02,ZHCCAR03,ZHCCAR03,ZHCCAR03,ZHCCAR03,ZBAAAR30,ZBAAAR30,ZLXYAR07,ZLXYAR07,ZLXYAR12,ZLXYAR12,ZLXYAR04,ZLXYAR04,ZLXYAR04,ZLXYAR04,ZLLLAR01,ZLLLAR01,ZLLLAR01,ZLLLAR01,ZLLLAP,",136,92,880
2.02E+11,2.02E+11,ZPPP,ZSJN,"ZPPPAP,ZPPPAR01,ZPPPAR01,ZPPPAR01,ZUUUAR18,ZUUUAR18,ZUUUAR18,ZUUUAR08,ZUUUAR08,ZUUUAR08,ZUUUAR11,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZUUUAR15,ZLXYAR08,ZLXYAR08,ZLXYAR08,ZLXYAR05,ZLXYAR07,ZLXYAR07,ZLXYAR07,ZLXYAR11,ZLXYAR11,ZLXYAR11,ZBAAAR30,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR26,ZBAAAR23,ZSJNAP,",78,20,1280
2.02E+11,2.02E+11,ZGSZ,ZSQD,"ZGJDAP,ZGJDAP,ZGJDAP,ZGGGAP,ZGGGAR05,ZGGGAR05,ZGGGAR01,ZGGGAR38,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR10,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR18,ZSSSAR18,ZSSSAR28,ZSSSAR08,ZSSSAR08,ZSSSAR08,ZSSSAR33,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR05,ZSSSAR07,ZSSSAR07,ZSQDAR06,ZSQDAR06,ZSQDAP,",62,99,690
2.02E+11,2.02E+11,ZWSH,ZWAK,"ZWWWAR09,ZWWWAR09,ZWWWAR09,ZWWWAR09,ZWWWAR06,ZWWWAR06,ZWWWAR06,",158,155,1165
,2.02E+11,ZSXZ,ZYTL,"ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSSSAR36,ZSSSAR36,ZSSSAR36,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR07,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR03,ZSQDAR03,ZSQDAR09,ZYTLAP,",119,46,1375
,2.02E+11,ZGOW,ZHHH,"ZGOWAP,ZSAMAR06,ZSAMAR01,ZSAMAR05,ZSAMAR05,ZSAMAR05,ZSAMAR04,ZSAMAR04,ZSAMAR04,ZSAMAR04,ZSCNAR04,ZSCNAR04,ZSCNAR04,ZSCNAR04,ZSCNAR04,ZSCNAR03,ZSCNAR03,ZSCNAP,ZSCNAP,ZSCNAP,ZHHHAP,ZHHHAP,",142,61,645
2.02E+11,2.02E+11,ZGSD,ZUUU,"ZGJDAP,ZGJDAP,ZGJDAP,ZGJDAP,ZGGGAP,ZGGGAP,ZGGGAR05,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR23,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGGGAR11,UNKNOWNAR,ZUUUAR23,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR22,ZUUUAR18,ZUUUAR18,ZUUUAR02,ZUUUAR02,ZUUUAP,",62,34,1260
2.02E+11,2.02E+11,ZUTF,ZSNJ,"ZUUUAP,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR28,ZUUUAR28,ZUUUAR28,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR03,ZHHHAR02,ZHHHAR02,ZHHHAR02,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR15,ZGGGAR36,ZGGGAR36,ZGGGAR36,ZGGGAR36,ZSSSAR25,ZSOFAR03,ZSOFAR01,ZSOFAR01,ZSOFAP,ZSNJAP,ZSNJAP,",34,136,1170
2.02E+11,2.02E+11,VHHH,ZSHC,"UNKNOWNAR,ZGGGAR06,ZSSSAR40,ZSSSAR40,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR19,ZSSSAR19,ZSHCAP,ZSHCAP,ZSHCAP,ZSHCAP,ZSHCAP,",62,118,1095
2.02E+11,2.02E+11,ZUCK,ZSJG,"ZUCKAP,ZUUUAR06,ZUUUAR06,ZUUUAR01,ZLXYAR05,ZLXYAR05,ZLXYAR07,ZBAAAR31,ZBAAAR31,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZSJNAR02,ZSJNAR02,ZSJNAR02,ZSJNAR02,",33,21,640
2.02E+11,2.02E+11,ZSPD,ZBYN,"ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAR04,ZSSSAR04,ZSSSAR38,ZSSSAR38,ZSSSAR38,ZSSSAR38,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZSSSAR16,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZBAAAR23,ZSJNAR04,ZSJNAR01,ZSJNAR01,ZHCCAR01,ZHCCAR01,ZHCCAR01,ZHCCAR01,ZHCCAR01,ZHCCAR05,ZBAAAR34,ZBAAAR34,ZBAAAR34,ZBAAAR34,ZBYNAP,",110,8,655
2.02E+11,2.02E+11,ZBLF,ZJHK,"ZLXYAR11,ZLXYAR11,ZLXYAR11,ZLXYAR11,ZHCCAR03,ZHCCAR03,ZBAAAR31,ZBAAAR31,ZBAAAR31,ZGGGAR21,ZGGGAR21,ZGGGAR31,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR11,ZGGGAR11,ZGGGAR11,ZGNNAR04,ZGNNAR04,ZGNNAR01,ZGNNAR01,ZGNNAR01,ZJSYAR12,ZGNNAR11,ZJHKAP,ZJHKAP,ZJHKAP,",164,101,660
2.02E+11,2.02E+11,ZSAM,ZBAD,"ZSAMAP,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,ZSSSAR09,UNKNOWNAR,ZSSSAR35,ZSSSAR12,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR17,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR23,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZBAAAR24,ZBAAAR24,ZBAAAR24,ZSJNAR02,ZSJNAR04,ZSJNAR04,ZSJNAR04,ZSJNAR04,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAR17,ZBAAAP,ZBAAAP,",132,16,1305
2.02E+11,2.02E+11,ZLXY,ZSHC,"ZLXYAP,ZLXYAR07,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR31,ZGGGAR31,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR36,ZGGGAR36,ZGGGAR36,ZSSSAR39,ZSSSAR39,ZSSSAR21,ZSSSAR21,ZSSSAR21,ZSSSAR21,ZSSSAR21,ZSSSAR01,ZSHCAP,",165,118,1295
2.02E+11,2.02E+11,ZGSZ,ZSWX,"ZGJDAP,ZGJDAP,ZGJDAP,ZGGGAR06,ZGGGAR06,ZGGGAR06,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR30,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR29,ZSSSAR19,ZSSSAR19,ZSSSAR19,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR15,ZSSSAR15,ZSSSAR27,ZSHCAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSSSAP,ZSWXAP,ZSWXAP,",62,109,1230
2.02E+11,2.02E+11,ZSHC,ZUTF,"ZSHCAP,ZSSSAR01,ZSSSAR01,ZSSSAR21,ZSSSAR21,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR11,ZSSSAR11,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR12,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZGGGAR37,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR28,ZUUUAR28,ZUUUAR19,ZUUUAR19,ZUUUAR06,ZUUUAR06,ZUUUAR06,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAP,",118,34,385
,2.02E+11,ZSHC,ZSQZ,"ZSHCAP,ZSSSAR01,ZSSSAR01,ZSSSAR01,ZSSSAR19,ZSSSAR19,ZSSSAR19,ZSSSAR29,ZSAMAR03,ZSFZAP,ZSFZAP,ZSFZAP,ZSAMAR02,ZSAMAR02,ZSAMAP,",118,132,100
2.02E+11,2.02E+11,ZLXY,ZSNT,"ZLXYAP,ZLXYAR02,ZBAAAR31,ZBAAAR31,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR06,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZHCCAR04,ZSOFAR04,ZSOFAR04,ZSOFAR04,ZSOFAR04,ZSOFAR01,ZSOFAR01,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSSSAP,ZSSSAP,ZSSSAR04,ZSSSAR04,ZSSSAP,",165,109,560
,2.02E+11,ZYTL,ZBDS,"ZYTLAP,ZYTLAR04,ZBAAAR21,ZBAAAR22,ZBAAAR22,ZBAAAR22,ZBAAAR22,ZBAAAR19,ZBAAAR19,ZBAAAR19,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR12,ZBAAAR33,ZBAAAR33,ZBAAAR35,ZBAAAR35,ZBAAAR35,ZLXYAR09,ZLXYAR09,ZBHHAR03,",46,163,625
,2.02E+11,ZBAD,ZGSZ,"ZBAAAP,ZBAAAP,ZBAAAR16,ZBAAAR16,ZBAAAR16,ZBAAAR16,ZBAAAR13,ZBAAAR26,ZBAAAR26,ZBAAAR25,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZBAAAR27,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZGGGAR21,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,ZGGGAR27,UNKNOWNAR,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR35,ZGGGAR35,ZGGGAR34,ZGGGAR34,ZGGGAR34,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGJDAP,ZGJDAP,ZGJDAP,",16,62,120
2.02E+11,2.02E+11,ZSQZ,ZUYB,"ZSAMAP,ZSAMAR01,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZSSSAR40,ZGGGAR01,ZGGGAR01,ZGGGAR34,ZGGGAR34,ZGGGAR03,ZGGGAR03,ZGGGAR03,ZGGGAR23,ZGGGAR22,ZGGGAR22,ZGGGAR22,ZGGGAR22,ZGGGAR22,ZGGGAR22,UNKNOWNAR,ZUGYAR03,ZUGYAR03,ZUGYAR02,ZUGYAP,ZUGYAR02,ZUGYAR02,ZUGYAR02,ZUUUAR17,ZUUUAR17,ZUUUAR02,",132,32,1000
2.02E+11,2.02E+11,ZBAD,ZYTL,"ZBAAAP,ZBAAAR20,ZBAAAR20,ZBAAAR20,ZBAAAR21,ZBAAAR21,ZYTLAR04,ZYTLAR04,ZYTLAR04,ZYTLAP,",16,46,955
2.02E+11,2.02E+11,ZSSS,ZPPP,"ZSSSAP,ZSSSAR15,ZSSSAR15,ZSSSAR15,ZSSSAR15,ZSSSAR01,ZSSSAR01,ZSSSAR21,ZSSSAR21,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR12,ZSSSAR11,ZSSSAR11,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR14,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR12,ZGGGAR32,ZUUUAR21,ZUUUAR21,ZUUUAR26,ZUUUAR26,ZUUUAR26,ZUUUAR26,ZUUUAR26,ZUUUAR23,ZPPPAR02,ZPPPAR02,ZPPPAP,",139,78,460
,2.02E+11,ZUTF,ZSJD,"ZUUUAP,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR05,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR20,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZUUUAR13,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR17,ZGGGAR31,ZGGGAR31,ZGGGAR15,ZHHHAR05,ZHHHAR05,ZHHHAR04,ZHHHAR04,ZHHHAR04,ZHHHAP,ZHHHAP,ZSCNAP,ZSCNAR01,ZSCNAR01,",34,124,1210
2.02E+11,2.02E+11,ZYTL,ZSSH,"ZYTLAP,ZSQDAR03,ZSQDAR03,ZSQDAR02,ZSQDAR02,ZSQDAR02,ZSQDAR07,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSQDAR06,ZSSSAR36,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,ZSNJAP,",46,140,890
2.02E+11,2.02E+11,ZSNJ,ZJSY,"ZSNJAP,ZSOFAR01,ZSOFAR01,ZSOFAR01,ZSOFAR02,ZSOFAR02,ZSOFAR02,ZSOFAR06,ZSOFAR06,ZSCNAR02,ZSSSAR39,ZSSSAR39,ZSSSAR39,ZSSSAR12,ZSSSAR12,ZSSSAR11,ZSSSAR11,ZSSSAR11,ZGGGAR40,ZGGGAR35,ZGGGAR35,ZGGGAR34,ZGGGAR34,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR05,ZGGGAR24,ZGGGAR24,ZJSYAR11,ZJSYAR11,ZJSYAR11,ZJSYAR04,ZJHKAP,ZJSYAR04,ZJSYAR04,ZJSYAP,ZJSYAP,",136,101,790
2.02E+11,2.02E+11,ZWCM,ZWTN,"ZWWWAR05,ZWWWAR05,ZWWWAR05,ZWWWAR09,ZWWWAR09,",154,158,640
2.02E+11,2.02E+11,ZWWW,ZSSS,"ZWWWAP,ZWWWAP,ZWWWAP,ZWWWAR04,ZWWWAR07,ZWWWAR01,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR12,ZLLLAR07,ZLLLAR07,ZLLLAR07,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR15,ZLLLAR08,ZLLLAR08,ZLLLAR08,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR13,ZLXYAR07,ZLXYAR07,ZBAAAR29,ZBAAAR29,ZBAAAR31,ZBAAAR31,ZBAAAR31,ZBAAAR31,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZBAAAR28,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR13,ZSSSAR23,ZSSSAR23,ZSSSAR34,ZSSSAR34,ZSSSAR34,ZSSSAR26,ZSSSAR26,ZSSSAR26,ZSSSAP,ZSSSAP,",157,139,975
